place_id,restaurant_name,address,latitude,longitude,restaurant_rating,user_rating_count,area,competitor_count_500m,nearest_competitor_distance,avg_competitor_rating_500m,avg_competitor_reviews_500m,distance_to_bus_stop,distance_to_school,distance_to_office,restaurant_type,price_level,review_count,avg_sentiment_score,positive_review_ratio,negative_review_ratio,avg_review_length,avg_subjectivity
ChIJhVJq6-IY6zkRAcY456Xoiso,Kathmandu Grill Restaurant & Wine Bar,"Chaksibari Marg, Kathmandu 44600, Nepal",27.7162317,85.3098124,4.7,2456.0,New Road,20,51.17548208165071,4.595000000000001,1089.25,306.24353573601275,186.25890978748487,16.221069883209314,bar_and_grill,PRICE_LEVEL_MODERATE,5.0,0.98354,1.0,0.0,92.0,0.6780022484570104
ChIJhwhFcQAZ6zkRasNn5xv0bSg,Maak Ara,"Kathmandu 44600, Nepal",27.688539,85.333185,4.4,776.0,Baneshwor,16,64.19948722846766,4.2125,295.25,150.83881090949896,184.3283370335037,59.25652636174095,restaurant,,8.0,0.9205875,1.0,0.0,68.625,0.6743145946067821
ChIJi5aM4-gZ6zkRMfiabJrRtc0,Korean Kini,"Ombahal, काठमाडौँ 44600, Nepal",27.7015526,85.30774249999999,4.1,126.0,New Road,14,83.36770493838674,4.164285714285714,249.78571428571428,579.3472504971571,201.88509795393827,220.3917223918319,korean_restaurant,,5.0,0.94554,1.0,0.0,53.6,0.6451830206830207
ChIJiwBJWG4Z6zkRxWAyrzZaK4U,Thakkhola Thakali Cuisine New Baneshwor,"Madan Bhandari Path, Kathmandu 44617, Nepal",27.6881305,85.3340005,3.9,969.0,Baneshwor,15,25.22943634275988,4.2,303.1333333333333,86.58564287117211,100.65803718524973,23.705215650577703,restaurant,,5.0,0.75488,1.0,0.0,46.0,0.6794206349206349
ChIJjZmBR-wZ6zkR5in4VQZnD3E,Hard Rock Cafe Kathmandu,"Hard Rock Cafe, Sherpa Mall, Durbar Marg, Kathmandu 44600, Nepal",27.710545,85.31786389999999,4.5,1293.0,New Road,7,66.39368558821471,4.357142857142857,423.4285714285714,286.78586043461195,318.32713962729173,77.5103294251679,american_restaurant,,5.0,0.93342,1.0,0.0,87.8,0.5883355637116506
ChIJlV3RUAAZ6zkRFuKoyeroIPY,Dalle Momo - Newroad,"P835+WPW, Kathmandu 44600, Nepal",27.7048423,85.3092341,3.8,122.0,New Road,18,120.18740619278556,4.222222222222222,241.8333333333333,495.6710921647864,475.7600220077032,121.36825534812702,family_restaurant,,5.0,0.77012,1.0,0.0,29.2,0.6839587912087912
ChIJp-0DYQAZ6zkR_KIxJe3tVlg,House of Thakali,"Kathmandu 44600, Nepal",27.7037368,85.3409416,4.3,566.0,Baneshwor,7,39.14191209076432,4.1,835.7142857142857,511.6393438323447,72.98218210166118,141.93135079932523,restaurant,,7.0,0.849057142857143,1.0,0.0,70.14285714285714,0.6642217517222084
ChIJp-pKxdsZ6zkR-2FrrJZPwUc,Vertigo BBQ,"M8PP+R5, Kathmandu 44600, Nepal",27.68712,85.33547639999999,4.4,485.0,Baneshwor,14,87.64145244584866,4.2,355.7857142857143,122.89184652884244,98.74640075690868,191.06511628555444,barbecue_restaurant,,5.0,0.5918599999999999,0.8,0.2,78.8,0.6445524691358024
ChIJpbjxKXQZ6zkRqPp_7lstj6g,Western Restro,"Kaldhara, काठमाडौँ 44600, Nepal",27.7153682,85.3073663,5.0,245.0,New Road,14,183.36350568540928,4.535714285714286,1337.071428571429,350.675004839794,133.63438219024707,264.1806779627547,restaurant,,5.0,0.94146,1.0,0.0,55.2,0.5862827260458839
ChIJqZEtpcUZ6zkRmS5Wlt1PmdM,Hunger Hub Restaurant and Bar,"Bus Lane, Kathmandu 44600, Nepal",27.6886901,85.3325567,4.3,147.0,Baneshwor,16,64.19948722846766,4.2375,359.625,213.03290418537887,127.84336060850832,64.74844311412997,restaurant,PRICE_LEVEL_MODERATE,5.0,0.90452,1.0,0.0,39.8,0.7175
ChIJs2JFIqEZ6zkRglJGdkpIc2Q,Yala Cafe & Coffee Shop,"Kwabahal, Thamel Marg, Kathmandu 44600, Nepal",27.7123197,85.31144479999999,4.8,1763.0,New Road,21,17.061717994685804,4.552380952380952,946.5714285714286,553.7678744911715,357.7408725359165,242.74211026267625,restaurant,,5.0,0.96198,1.0,0.0,60.4,0.6455523180523179
ChIJs2dzPQAZ6zkRtYFVAPNv7vU,At soul by Soul Cafe,"Balbhadra Marga, Kathmandu 44600, Nepal",27.6942191,85.337886,4.2,49.0,Baneshwor,17,91.2843618365212,4.070588235294117,207.35294117647047,471.75415664812624,171.45506506568503,54.24356150322298,restaurant,,5.0,0.6864399999999999,0.8,0.2,56.6,0.6108171991825838
ChIJsZ5mY70Z6zkRRBczgL9a8ms,JAR - Just Another Restaurant,"Pipal Bot Marg, Kathmandu 56900, Nepal",27.6995461,85.3376871,4.3,436.0,Baneshwor,14,38.30203049972324,4.142857142857143,564.7142857142857,425.78465191921214,71.3537383444581,209.66636738945408,restaurant,PRICE_LEVEL_MODERATE,5.0,0.8615600000000001,1.0,0.0,64.0,0.5981298701298702
ChIJt-ltUJYZ6zkR25oZG_nSjuo,The LOFT lounge,"H03, Kathmandu 44600, Nepal",27.6907115,85.3363248,3.9,340.0,Baneshwor,25,98.19465183094452,4.16,294.84,62.89932144081692,193.3183936051615,9.542085735149222,lounge_bar,,5.0,0.77882,1.0,0.0,45.2,0.5401666666666667
ChIJu0wlHp8Z6zkRKqlmfrTXgEE,MANTRA Baneshwor,"Kathmandu 44600, Nepal",27.6929055,85.3334247,4.2,111.0,Baneshwor,21,128.5936149170447,4.195238095238095,298.3809523809524,324.4468564180644,360.0794438710392,370.36951517967947,restaurant,,5.0,0.8664400000000001,1.0,0.0,44.2,0.6406782106782107
ChIJublesZoZ6zkRgJ2tzCUmJwU,"Nepal Cloud Kitchen, New Road","P836+CJH, नयाँ सडक, Kathmandu 44600, Nepal",27.7035677,85.3115954,4.5,2.0,New Road,16,39.18159608969089,4.175,260.5,223.3015508925526,519.5357090240778,76.04771235829571,restaurant,,1.0,0.9482,1.0,0.0,50.0,0.6714285714285715
ChIJvxWzjM0Z6zkR0su5N5haRos,Smoking Yak Kathmandu,"JP Road, Chaksibari, Kathmandu 44600, Nepal",27.7138971,85.3103778,4.3,403.0,New Road,25,55.8602480669604,4.6160000000000005,1067.56,501.4659463612995,162.4393594108296,219.7806467311792,restaurant,,5.0,0.9612,1.0,0.0,76.2,0.7106703296703297
ChIJwZpBw_0Z6zkRoE3-He5PRaw,Roadhouse Cafe- Battisputali,"P84V+J36, Battisputali Rd, Kathmandu 44600, Nepal",27.7032714,85.34098089999999,4.4,239.0,Baneshwor,10,51.7186123987683,4.11,691.4,511.1259629064396,84.55080131069163,90.86092866152764,restaurant,,5.0,0.57812,0.8,0.2,44.8,0.6021908091908093
ChIJwfouYIwZ6zkRrLYofEV6ROc,Carnival Restro & Meetings,"Kathmandu 44600, Nepal",27.691971,85.3296442,4.0,451.0,Baneshwor,6,43.545071742873866,4.233333333333333,130.33333333333334,63.31394474702204,101.66954916456064,118.26537453128486,restaurant,PRICE_LEVEL_MODERATE,5.0,0.9153,1.0,0.0,50.0,0.5905297619047619
ChIJx2TR5gEZ6zkR6PMl8bFW0DU,YABA YANG,"Alok Tara Marg, Kathmandu 44600, Nepal",27.6862336,85.3416027,4.7,19.0,Baneshwor,4,72.6266757641551,4.175,1004.25,304.07495460842875,429.678147055854,151.85495947012075,restaurant,,9.0,0.8191555555555555,1.0,0.0,39.44444444444444,0.6440396985730319
ChIJxWRuIwAZ6zkR2HxAVMxW6QE,Thirsty Newari Restaurant,"P876+FX7, Amrit Marg, Kathmandu 44600, Nepal",27.7136586,85.3124141,4.9,107.0,New Road,23,17.11514071552197,4.578260869565217,1143.7826086956522,465.93869483098393,355.58804701594346,76.77994917578324,restaurant,,5.0,0.96074,1.0,0.0,66.8,0.6743611111111112
ChIJy6dnEbcZ6zkRZ2OJPNXOj0o,Sky Ship,"P836+8G2 Sasa Complex, Khechapukhu Sadak, Kathmandu 44600, Nepal",27.7032719,85.3112524,3.7,159.0,New Road,16,47.10555611291657,4.225,250.6875,239.13864772856687,564.4865965497744,49.918104751417495,fast_food_restaurant,,5.0,0.88512,1.0,0.0,40.2,0.5407575757575758
ChIJyYqwRgAZ6zkRvh5xurwtNcQ,Newa Lahana Newroad,"Kathmandu 44600, Nepal",27.7065307,85.3077234,4.4,89.0,New Road,9,110.73826394192947,4.055555555555555,369.0,647.8003037014824,637.4633664789764,341.07623653281166,restaurant,,5.0,0.87874,1.0,0.0,96.8,0.6224363533292104
ChIJz1cN6fUZ6zkRnKbHIihOgYE,Green Villy Restaurant - Thamel Kathmandu,"P885+HFX, 16 Paknajol Marg, Kathmandu 44600, Nepal",27.7165105,85.3087501,4.8,2114.0,New Road,15,42.37467341873006,4.62,1131.2,253.13656542943207,182.5055340266885,103.94485236294516,restaurant,PRICE_LEVEL_INEXPENSIVE,5.0,0.97642,1.0,0.0,53.0,0.6409660339660339
ChIJzQcBWRIZ6zkRXCqkr_iYUJY,"The Wings Factory, Mid-Baneshowr","Devkota Sadak, Kathmandu 44600, Nepal",27.6996574,85.33844979999999,4.3,614.0,Baneshwor,16,28.15971520278538,4.1375,529.75,453.36950654011486,53.423256340882105,228.87960040874484,restaurant,PRICE_LEVEL_MODERATE,5.0,0.8627800000000001,1.0,0.0,83.2,0.5814297345374932
ChIJzztEXQAZ6zkR4aONpHdqnQs,MagicBell Restro -New Baneshwor,"Devkota Sadak, Kathmandu 44600, Nepal",27.6915804,85.3360835,4.8,501.0,Baneshwor,24,14.702620040378614,4.15,288.875,135.0632661740304,333.54942232114666,100.16052841473818,restaurant,,5.0,0.8740600000000001,1.0,0.0,49.8,0.5033333333333333
ChIJg_uEol8Z6zkRXRV9mMSrqZA,Kabbu's cafe,"Dipnagar Marg, Kathmandu 44600, Nepal",27.6752738,85.3450522,5.0,21.0,Koteshwor,13,4.956144333602205,4.333333333333333,69.25,293.76083136750515,48.04518270269712,469.3728162721643,restaurant,,5.0,0.75068,1.0,0.0,15.2,0.7177777777777778
ChIJORuRNwAZ6zkRMs9UcoXNbkg,Zafar Ka Safar,"M8CV+QX7, Kathmandu 44600, Nepal",27.671911,85.3449156,5.0,29.0,Koteshwor,9,142.88206780533585,4.3875,72.5,322.8611075827185,187.27276187797204,236.10688297608775,north_indian_restaurant,,5.0,0.61634,1.0,0.0,12.2,0.6241919191919192
ChIJVT3dCNkZ6zkRWGctesxHmn8,Kimbu Restro,"Subidha Marg, Kathmandu 44703, Nepal",27.6832612,85.3456532,4.3,63.0,Koteshwor,16,21.11452898360255,4.26875,179.125,327.07443387317795,173.65113536921186,140.9596441072023,restaurant,,5.0,0.8726,1.0,0.0,65.8,0.6888798701298702
ChIJwezeweAZ6zkRBIQbIF_0rQE,Shrey Courtyard,"20 Binayak Utsav Marg, Kathmandu 44600, Nepal",27.6825326,85.3412429,4.4,769.0,Koteshwor,14,88.53618455519288,4.3,101.78571428571428,593.7785678967475,239.41275826120668,505.3823679744577,restaurant,,5.0,0.93344,1.0,0.0,53.6,0.6056618480725623
ChIJEQ_yUEsZ6zkRhwzeo6Lzq9A,Koila Multi Cuisine Restaurant- Dovan Pool,"Sankhamul, काठमाडौँ 44600, Nepal",27.6789009,85.33531520000001,3.7,341.0,Koteshwor,3,47.365170427315824,4.5,50.0,21.10811107723487,284.82649404152227,342.30256740052647,restaurant,,5.0,0.6965399999999999,1.0,0.0,114.0,0.5606310039167182
ChIJZ61001MZ6zkRWgRozGP-P1U,Offline Cafe,"Koteshwor Mahadevasthan, Temple, Mahadevsthan Marg, काठमाडौँ 44600, Nepal",27.6810841,85.3415199,4.8,39.0,Koteshwor,12,49.759441637399775,4.191666666666666,169.75,637.154282706445,84.55582534028582,586.1835009195675,cafeteria,,5.0,0.91674,1.0,0.0,38.6,0.5717027417027417
ChIJBVqRgZsZ6zkRo1kXtqBmlLo,Nepali thali,"Dovaan pool, Kathmandu 44600, Nepal",27.6790162,85.3362566,4.5,36.0,Koteshwor,5,93.74562549481224,4.0200000000000005,171.8,74.08221899203902,411.6276835908109,301.28868276946594,restaurant,,5.0,0.67774,0.8,0.0,31.2,0.6670952380952382
ChIJIbw2Ms0Z6zkRDvQO6pH6OdA,"The Burger House And Melung Thakali - Subidhanagar,Tinkune","Subidhanagar Tinkune kathmandu Simrik airlines office side, काठमाडौँ 44600, Nepal",27.6818968,85.34178639999999,3.8,101.0,Koteshwor,14,58.51342753273436,4.342857142857143,149.5,612.9650057229208,178.21463664479052,510.9545737037343,restaurant,,5.0,0.1665599999999999,0.6,0.4,53.4,0.6466666666666667
ChIJp4EoOsIZ6zkREO1iuEUi0i8,Hotel A One Cafe and Venue,"M8GW+CQ2, Kathmandu 44600, Nepal",27.6790989,85.3483548,4.1,235.0,Koteshwor,7,126.65326546008204,4.2,70.42857142857143,112.94453498218034,362.6084734960932,429.4721179640513,banquet_hall,,5.0,0.78246,1.0,0.0,41.8,0.5815439620292562
ChIJQV-yBJEZ6zkRkRZtvnkp9no,Black & Yellow Cafe,"Kotdevi Marga, Kathmandu 44600, Nepal",27.6730343,85.351352,4.5,13.0,Koteshwor,4,364.7921872936725,4.6000000000000005,80.5,287.1558229806509,257.6441968691093,57.03670691579297,cafe,,5.0,0.81472,1.0,0.0,24.8,0.6809382716049383
ChIJVZtzQpQZ6zkRLqFxTZjMAVY,Pahichan Tha Identity Cafe and Restro,"M992+HHW, Kathmandu 44600, Nepal",27.6695864,85.35208879999999,4.0,21.0,Koteshwor,3,11.7539948342772,4.733333333333333,16.666666666666668,273.2897127193305,236.99215481154025,284.1176988295806,family_restaurant,,5.0,0.75998,1.0,0.0,16.2,0.6695555555555555
ChIJJw6b68wZ6zkRTtLXkopoYc0,PAT'S STATION RESTAURANT AND BAR,"Bhatbhatini, Kathmandu 44600, Nepal",27.675339,85.3446383,4.3,25.0,Koteshwor,12,21.68372445243752,4.390909090909092,74.18181818181819,264.1475533904929,88.26699176125543,455.5433242203502,restaurant,,5.0,0.88362,1.0,0.0,26.6,0.6898560606060606
ChIJo4LUaAAZ6zkRit7vp0HtHAI,Yatra cafe and restaurant,"M8JR+M6J, Mahadevsthan Marg, Kathmandu 44600, Nepal",27.6817097,85.34051559999999,4.7,16.0,Koteshwor,10,83.26307951810162,4.2,152.9,579.0217544794534,163.31451219424923,544.5426340142207,restaurant,,5.0,0.8475999999999999,1.0,0.0,27.2,0.4909920634920635
ChIJI6EgFoMZ6zkRGfr0YVGOA80,Portobello guest house,"44600, काठमाडौँ 44600, Nepal",27.6771616,85.34631979999999,4.5,24.0,Koteshwor,12,138.758617137998,4.218181818181818,70.18181818181819,280.46522963414554,247.05887401550504,696.4018053677207,restaurant,,5.0,0.64714,1.0,0.0,4.8,0.7393333333333334
ChIJ3Ru72S8Z6zkR6JYG3tsYlGk,Munch N More Restaurant and Bar,"Janata Sadak, Kathmandu 44600, Nepal",27.681549,85.3413401,4.7,41.0,Koteshwor,12,5.2180813903292576,4.199999999999999,169.58333333333334,641.7467695777509,131.01473205387182,569.0538125312632,restaurant,,5.0,0.89254,1.0,0.0,24.4,0.6833181818181819
ChIJQZodC5wZ6zkR8WPXAiGkcfU,Mr Tea & Grill,"Prabhu Complex, Madan Bhandari Road, Kathmandu 44600, Nepal",27.6851168,85.3464089,4.6,27.0,Koteshwor,10,107.19440080003169,4.35,186.6,141.48950653557023,204.8285577263705,78.14718365752732,barbecue_restaurant,,5.0,0.0169799999999999,0.4,0.6,11.0,0.5633333333333334
ChIJv0Jc44wZ6zkR8cU3vFaWt0Y,Siddhartha Cottage,"M8MX+X34, Kathmandu 44600, Nepal",27.685042,85.3474923,3.8,895.0,Koteshwor,7,107.19440080003169,4.257142857142857,124.28571428571428,221.4536256054197,306.85556126053154,146.35927379277723,hotel,PRICE_LEVEL_MODERATE,5.0,0.62874,1.0,0.0,29.2,0.6647936507936507
ChIJ84SUdg8Z6zkRYFStUH6_n3w,Resunga Family Bhojanalaya,"सुकुमार मार्ग, Kathmandu 44600, Nepal",27.6834299,85.34575269999999,4.1,468.0,Koteshwor,16,21.11452898360255,4.293749999999999,150.875,308.4747368680429,187.4270619757533,120.24448787970928,restaurant,PRICE_LEVEL_MODERATE,5.0,0.0693599999999999,0.6,0.4,43.2,0.5427777777777778
ChIJmwa2l1YZ6zkR2jXrgdIvl80,Sasha Restaurant and Bar,"Kathmandu 44605, Nepal",27.6815145,85.34137609999999,4.0,16.0,Koteshwor,12,5.2180813903292576,4.258333333333333,171.66666666666666,643.2593709137843,127.61446375658376,568.3372710883698,restaurant,,5.0,0.2429,0.6,0.2,11.4,0.71
ChIJVy5sBBYZ6zkRoY4ntlqrzVo,Byanjan House (Daura Chulo),"M8QX+34F Tinkune, 44621 Raja Janak Marg, Kathmandu 44600, Nepal",27.6875751,85.3472501,4.1,145.0,Koteshwor,5,281.7189184703045,4.3,280.4,216.79232604074213,480.7514022603761,202.7134317511244,fast_food_restaurant,,5.0,0.7516,1.0,0.0,41.6,0.6077718253968254
ChIJY1937PEZ6zkRce0SJNMpVuA,Cafe De Taj Restro,"M8GW+C82, Kathmandu 44600, Nepal",27.676008,85.34577279999999,3.6,105.0,Koteshwor,14,105.4995609743476,4.423076923076923,75.53846153846153,393.8282499931296,108.8003100267196,576.2786026240808,asian_fusion_restaurant,PRICE_LEVEL_MODERATE,5.0,0.48456,0.8,0.2,20.6,0.6300000000000001
ChIJYeXYHgAb6zkRmOqE87HHFBo,Baithak restro and bar,"Madhyapur Thimi 44600, Nepal",27.6763204,85.3658003,5.0,10.0,Koteshwor,0,1201.210374831508,0.0,0.0,262.9587518748696,139.10209114259428,246.5172862098624,restaurant,,3.0,0.7674333333333333,1.0,0.0,10.0,0.665
ChIJm9WHKhoZ6zkRVi72DV2Ly7k,BAITHAK SEKUWA,"Kathmandu 44600, Nepal",27.7007098,85.3415029,4.4,20.0,Koteshwor,5,172.63848745973183,4.24,1132.2,616.6593692123774,104.56860469651149,353.72520561979144,restaurant,,5.0,0.58152,0.8,0.2,41.4,0.5863145743145742
ChIJgQ8Nc-Yb6zkRw-_xw-11-9Q,Daura Thakali Pepsicola,"M9P7+V95, Kathmandu 44600, Nepal",27.6869352,85.363332,4.6,2618.0,Koteshwor,0,1120.925901040418,0.0,0.0,327.7968395258303,338.503942885745,105.53815019826612,restaurant,,5.0,0.9714,1.0,0.0,73.8,0.6251724777630351
ChIJm_s94k0Z6zkRyQ9k5kIfyS0,Chicken Station Koteshwor,"M8HW+JRG, Seti Op Marg, Kathmandu 44600, Nepal",27.6790689,85.34707139999999,3.9,192.0,Koteshwor,13,31.12939813125564,4.3,64.0,204.8958857457339,354.6304566166709,417.8182962248414,fast_food_restaurant,,5.0,0.23384,0.6,0.4,61.0,0.6428412698412698
ChIJSUMQlYAZ6zkR_2DoxDuu9KY,Mr. Bhakka,"Ganesh Marg, Kathmandu 44600, Nepal",27.6835879,85.3446293,4.3,37.0,Koteshwor,16,107.29759700113476,4.3875,169.5,308.5465721701972,97.18634145504184,173.66720394456522,restaurant,,5.0,0.3717399999999999,0.6,0.2,26.6,0.5305544217687075
ChIJxQL4oRQZ6zkRKeOOmq58xjI,Magar Dai Ko Cafe,"M8MW+6RF, Subidha Marg, Kathmandu 44600, Nepal",27.6830638,85.3470411,4.4,128.0,Koteshwor,10,133.41579245004618,4.17,195.2,374.13633076802455,147.0587018708211,182.8464738966302,cafe,,5.0,0.4713599999999999,0.8,0.2,65.2,0.5351897675736962
ChIJ1bmrNwAZ6zkRCktLjBG2lPU,Sheel Sekuwa and kitchen (cuisine),"Sayiginagar, Samparka Marg, Kathmandu 44600, Nepal",27.6822259,85.3392334,3.4,27.0,Koteshwor,10,89.09083409910643,4.35,151.7,513.8578956925384,283.29356689563184,426.9991689635969,restaurant,,5.0,0.3562,0.6,0.2,34.6,0.5034074074074073
ChIJrZ6FHK8Z6zkRDY4OuPzeATs,Momo's Villa & Cafe,"Kathmandu 44600, Nepal",27.6698047,85.3520681,4.8,23.0,Koteshwor,3,24.276782453354933,4.466666666666667,16.0,296.3819232793357,247.6427087458618,268.0653907765511,cat_cafe,,5.0,0.76366,1.0,0.0,17.0,0.6110842490842491
ChIJ8z-4UAAZ6zkRpSrzMdy0HBg,KFC - Koteshwor,"M8FV+XV4, कोटेश्वर मार्ग, Kathmandu 44600, Nepal",27.6748861,85.3447024,4.1,27.0,Koteshwor,10,49.27636283679188,4.5,67.33333333333333,242.60795807766536,78.88713631380513,414.71232285104486,fast_food_restaurant,,5.0,-0.3044,0.4,0.6,47.0,0.5833044217687074
ChIJBwSaAu0Z6zkRGTADV3PwgiU,The One Cafe,"M8JR+5RG, Kathmandu 44600, Nepal",27.6804317,85.3420876,4.1,19.0,Koteshwor,13,91.44956645904504,4.238461538461538,159.46153846153845,668.7060222067926,86.71738322549254,596.5856529570256,restaurant,,5.0,0.35742,0.6,0.0,6.6,0.6066666666666667
ChIJKfFabH8Z6zkR5HVCpCZe7fA,Mid Point Restaurant.,"Narefath, काठमाडौँ 32, Nepal",27.6695553,85.3519749,4.9,14.0,Koteshwor,3,11.7539948342772,4.433333333333334,19.0,274.8720506187651,225.47309510931169,294.25182856168334,asian_restaurant,,5.0,0.66228,1.0,0.0,7.4,0.8306666666666667
ChIJs1-nZLYZ6zkRf0X_DKjNCqc,Antea Restro,"Bagmati Corridor, Kathmandu 44600, Nepal",27.6814646,85.33719510000002,4.5,103.0,Koteshwor,13,216.39629108627497,4.184615384615385,180.92307692307693,321.1991136141452,414.2570000274312,290.4775927160069,restaurant,,5.0,0.93406,1.0,0.0,36.0,0.699985347985348
ChIJsdKyFQAZ6zkR11s9QvxsRxs,Crossroad Restro & Lounge Bar,"44600 Ring Rd, Kathmandu 44600, Nepal",27.6779811,85.34886449999999,4.4,11.0,Koteshwor,10,133.68514136700267,4.2333333333333325,81.44444444444444,25.4132705366292,465.0816027205256,442.97854523232223,restaurant,,5.0,0.7489600000000001,1.0,0.0,32.4,0.5805476190476191
ChIJMXLlBqMZ6zkRZOX0Vfs7jqQ,Barbeque Chulo,"Koteshwor-32, Himali Marga, Beside Himalaya College, काठमाडौँ 44600, Nepal",27.679317,85.3469234,4.1,16.0,Koteshwor,15,31.12939813125564,4.257142857142857,102.21428571428572,231.2929085778625,334.5993943463636,391.1133792909776,barbecue_restaurant,,3.0,0.4926666666666666,0.6666666666666666,0.0,31.666666666666668,0.4217249417249418
ChIJxStb3_EZ6zkR1sd-wrWLy9Y,Bawarchi Food Cafe (BFC),"44600, काठमाडौँ 44600, Nepal",27.6752074,85.3450477,3.4,118.0,Koteshwor,13,7.371445774711872,4.466666666666667,61.16666666666666,289.602194608829,45.32853260563895,462.9060024855437,restaurant,,5.0,0.59872,0.8,0.2,48.2,0.7088760683760684
ChIJSxoHaSAZ6zkRAMoZ4JL4gbM,Spice -6 Tandoori and Family Restaurant,"Unnamed Road, M8HP+C55, काठमाडौँ 44600, Nepal",27.6785015,85.33548619999999,4.5,11.0,Koteshwor,3,47.365170427315824,4.233333333333333,160.0,53.77078852782987,327.4918106634873,376.5993697853898,restaurant,,4.0,0.5189,0.75,0.0,11.75,0.5185119047619048
ChIJmRnjEkgZ6zkRk636_R7Ifko,KaidaKo Coffee House,"Nawa Prabhat Marga, Kathmandu 44600, Nepal",27.672013,85.34671159999999,4.7,264.0,Koteshwor,10,35.07930187812105,4.433333333333334,39.77777777777778,463.4722156675782,240.0208353091407,360.4619364274527,coffee_shop,,5.0,0.939,1.0,0.0,64.0,0.6540698051948052
ChIJe_lzGQAZ6zkRBGnMjmUidOM,Aaila chhen,"32 Nawa Prabhat Marga, Kathmandu 44600, Nepal",27.6720363,85.346357,5.0,15.0,Koteshwor,9,35.07930187812105,4.387499999999999,74.25,431.2553569660776,275.0932303900293,378.9826008232669,family_restaurant,,5.0,0.7302799999999999,1.0,0.0,13.8,0.57
ChIJA8mrz0gZ6zkRfyFBeHDkhbI,Ogaret Family Restaurant,"Kathmandu 42600, Nepal",27.6838938,85.3486741,4.0,2.0,Koteshwor,8,172.56992179794116,4.262499999999999,222.5,392.02336254314,172.4879559414707,26.60751849465392,restaurant,,0.0,0.0,0.0,0.0,0.0,0.0
ChIJmYNmwvsZ6zkRwiZDZU86Y4o,Sunrise Food Hub,"Unnamed Road, Kathmandu 44600, काठमाडौँ 44600, Nepal",27.6753273,85.34485769999999,5.0,5.0,Koteshwor,13,20.08341075041441,4.333333333333333,70.58333333333333,280.89910212216483,67.81539196497957,464.66531813653046,restaurant,,0.0,0.0,0.0,0.0,0.0,0.0
ChIJEafrAgAZ6zkRihhNtq0fz-8,Indo-Bhutan Cafe ktm,"Kathmandu 44600, Nepal",27.6918694,85.3325917,4.7,156.0,Koteshwor,2,352.32937540153563,4.35,467.0,235.55596159512,220.2325303467502,292.9594471582172,restaurant,,5.0,0.6843600000000001,0.8,0.0,26.6,0.6609090909090909
ChIJl-nbFPYZ6zkRMMWycwMJgdI,Wok N Bowl Cafe,"Backside of bhatbhateni, काठमाडौँ 44600, Nepal",27.6752667,85.3451018,,,Koteshwor,13,4.956144333602205,4.384615384615385,65.53846153846153,297.5402147850671,43.42408347532942,471.3144297929939,chinese_restaurant,,0.0,0.0,0.0,0.0,0.0,0.0
ChIJixQtaUwZ6zkR-BqhRxf1xFM,Dharahara Welcome Tapari Momo & Fast Food Restaurant,"Madan Bhandari Road, Kathmandu 44600, Nepal",27.6869306,85.3424996,5.0,10.0,Koteshwor,7,64.47359347639728,4.342857142857143,556.1428571428571,322.9809266163682,143.83931639080973,247.504528255356,restaurant,,5.0,0.67538,0.8,0.0,21.2,0.5177142857142857
ChIJpVlfO9QZ6zkR-ujTGqMmMFg,Black Burger,"M8JX+4F5, Mahadevsthan Marg, Kathmandu 44600, Nepal",27.6802526,85.348734,4.5,17.0,Koteshwor,9,133.20704445999863,4.199999999999999,126.55555555555556,227.33744073985392,238.3923144263721,323.62413500037604,hamburger_restaurant,,5.0,0.7317199999999999,0.8,0.2,24.0,0.657941391941392
ChIJ65RezaEb6zkR5LOAFWAU2Yc,Daily Grind Coffee,"Bhaktapur Durbar Square, Bhaktapur 44800, Nepal",27.6721663,85.429265,3.8,25.0,Bhaktapur Durbar Square,34,32.185320732973544,4.272727272727272,843.6060606060606,479.4366737536411,148.3415780913925,321.70518380226525,restaurant,,5.0,0.50624,0.8,0.2,60.2,0.6246499118165785
ChIJXY_iq68a6zkRCbRb4lbA3XQ,Namaste Restaurant,"5 Taumadhi, Bhaktapur 44800, Nepal",27.6713046,85.42948779999999,4.3,404.0,Bhaktapur Durbar Square,34,22.448853069634904,4.257575757575757,832.1212121212121,554.6878336529782,245.75477015889177,228.05105889272724,family_restaurant,,5.0,0.55788,0.8,0.2,50.4,0.6829188596491228
ChIJq6p6na0a6zkR5x4LC5nQ0Bs,Mayur Restaurant,"Dattatraya Square, Tachupal Tole, Bhaktapur 44800, Nepal",27.6733621,85.434938,4.3,324.0,Bhaktapur Durbar Square,12,13.87934243447604,4.463636363636364,117.36363636363636,333.4296984958862,417.2225540442973,85.29304943068206,restaurant,PRICE_LEVEL_MODERATE,5.0,0.5705199999999999,0.8,0.2,85.4,0.5877268907563025
ChIJA4q_iKob6zkRvMDhbkR3_oo,New Watshala Garden Restaurant,"5 Durbar Square, Bhaktapur 44800, Nepal",27.6718001,85.4285972,4.4,16.0,Bhaktapur Durbar Square,34,1.3165658556044786,4.251515151515151,874.5757575757576,535.1169764570408,162.55534801967647,287.0207369188837,restaurant,,5.0,0.45716,0.8,0.2,28.4,0.6439333333333332
